,track_id,track,artist,album,track_popularity,acousticness,danceability,energy,instrumentalness,loudness,tempo
855,4rEGJ9KirDlKiOHxqVwcVg,Sextape,Deftones,Diamond Eyes (Deluxe),53,0.000824,0.367,0.634,0.0759,-6.475,89.981
856,1SwZVVH9BnXtLRLi2cbFhw,Good day,IU,REAL,63,0.165,0.637,0.882,0.0,-3.034,128.027
857,03teNQu8rWlFnNzF1ULXIq,Starstruck,Christopher Wilde,StarStruck,56,0.0353,0.555,0.8,0.0,-4.835,174.007
858,01BlGnXpLuC0BjgUxVYZFb,Never Let You Go,Justin Bieber,My World 2.0,61,0.00141,0.66,0.811,1.17e-06,-4.852,103.191
859,4pRfzrPuKvtqYGwOJ5F6ZZ,The Family Jewels,MARINA,The Family Jewels,58,0.682,0.775,0.552,0.0,-5.271,111.929
860,1r8oPEXqnhUVgkUkJNqEuF,Love Will Tear Us Apart - 2010 Remaster,Joy Division,Substance,56,0.000989,0.525,0.902,0.691,-8.662,146.83
861,0Mm0pCGU86zfCp3LF2qsfj,Chickin Lights And Chrome,Jesse Watson,Chickin Lights And Chrome - Single,52,0.248,0.566,0.681,0.0,-5.146,153.993
862,1hn9nQ8TR8Le4EpHN2oCyE,Save Me,Nicki Minaj,Pink Friday,54,0.553,0.601,0.729,0.0176,-6.13,84.906
863,5UU5FbITNm5OunvHQdsKME,"When the Going Gets Tough, The Tough Get Going",Billy Ocean,The Very Best of Billy Ocean,64,0.405,0.755,0.763,0.0,-6.318,122.045
864,5YPGbg0Yp83gTb4i7fCBad,Carteles Unidos,El Movimiento Alterado,Carteles Unidos,58,0.249,0.817,0.851,0.0,-4.729,125.98
865,5DMGnZllsLYdfd5dvia1bz,Silver Wings,Merle Haggard & The Strangers,A Portrait Of,52,0.805,0.544,0.281,0.000103,-14.573,105.319
866,1pdbW0f7avXN6Uwj9JroFY,Cigarettes In the Theatre,Two Door Cinema Club,Tourist History,51,8.01e-05,0.454,0.872,0.27,-5.314,168.969
867,5fybLNY2eBRnEGg8SUW6yk,The Light,Common,Go! Common Classics,53,0.114,0.934,0.649,1.71e-06,-6.465,97.026
868,1HPzBInBPVJfSUDNLsTGGn,Junto Al Amanecer,J Alvarez,El Movimiento: The Mixtape,69,0.245,0.614,0.702,4.63e-06,-6.081,169.966
869,46ymJU8Bt4i3nj91UV1WPk,With You,Lil Wayne,I Am Not A Human Being,50,0.762,0.391,0.467,0.0,-7.451,150.783
870,31Xa0SpE8683VhZXnJMjjn,Country Road,The Lacs,Country Boy's Paradise,50,0.249,0.649,0.665,0.0,-5.411,169.996
871,1xDJZXdZ8SvPEcbdVAMn49,Chivo Tatemado,Voz De Mando,Impactos De Arranque,57,0.0433,0.681,0.8,0.000507,-3.042,143.235
872,3Yub3anoLj8w58TVpEXUJv,It Is Not Meant To Be,Tame Impala,InnerSpeaker,57,0.0133,0.429,0.895,0.00127,-4.677,102.062
873,3L1JzwKjjUr76VOdM9zwHk,El Hombre Que Más Te Amó,Vicente Fernández,El Hombre Que Más Te Amo,59,0.548,0.554,0.384,0.000417,-7.99,151.748
874,5HxcRTUT0X0X7WzwPoj0cm,Bombos y Tarolas,Cartel De Santa,Sincopa,70,0.00248,0.894,0.65,0.00869,-4.956,87.982
875,1mjMXiWYKSJ5XmJCC0O9HJ,Skin,Rihanna,Loud (Japan Version),57,0.131,0.638,0.568,0.0,-6.872,126.989
876,7swocJUCUWTCiRUAU9oerC,Halloween Theme - Main Title,John Carpenter,Halloween Motion Picture Soundtrack,53,0.134,0.636,0.466,0.942,-15.534,136.206
877,2bbmdWor8U0QVHxLiwo4SP,Clay Pigeons,Blaze Foley,Sittin' by the Road,52,0.867,0.388,0.217,7.87e-06,-14.624,81.0
878,7ogYqVSJhPbaBWXZG2jo9m,¿Dónde Estas Presumida?,Chuy Lizarraga y Su Banda Tierra Sinaloense,"Pistear, Pistear",57,0.692,0.65,0.432,1.51e-06,-3.665,130.992
879,5xKVYMxOHB2XRLCUafFrz6,Dream Is Collapsing,Hans Zimmer,Inception (Music from the Motion Picture),59,0.0711,0.518,0.433,0.79,-12.194,126.017
880,2oUX4i8ByoaDrHHz9z5Bga,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 14a, Pas de deux. Andante maestoso",Pyotr Ilyich Tchaikovsky,Tchaikovsky: The Nutcracker,57,0.929,0.139,0.148,0.954,-18.882,142.536
881,4KeVH56SHUw2y3jHicLDw8,El Uno Para El Otro,El Trono de Mexico,Quiero Decirte Que Te Amo,55,0.158,0.76,0.651,1.31e-05,-3.284,114.845
882,69urEyvy92iNYarDG65uVv,Ring Around the Rosie - 2014 Version,The Kiboomers,Top 30 Award-Winning Preschool Songs,55,0.755,0.873,0.487,0.0,-7.115,135.018
883,1avq1yCUk8SCKs4qD0VcXJ,What Ya Gonna Do,Hinder,All American Nightmare,51,0.0087,0.373,0.742,0.0,-4.327,150.984
884,5ef3mAxAAjk93V6IpriOrz,From Where You Are,Lifehouse,Smoke & Mirrors,55,0.185,0.363,0.408,2.94e-06,-10.861,87.335
885,6stD0CS3QFs2yY3CoBfK8K,Diggin' Up Bones,Randy Travis,Top 10,51,0.361,0.703,0.575,0.0,-8.215,85.672
886,315YiOWf8Yy7gOEOLpyWQs,I'm a Banana,Onision,Banana Songs,54,0.0748,0.625,0.705,7.77e-06,-3.444,129.875
887,2tte64LYrFoKkuvcGiVlbr,House,Alex G,Race,53,0.556,0.602,0.633,0.0136,-10.487,80.068
888,40cAeDaZAnPY9bUHf4jYXW,Giving Up the Gun,Vampire Weekend,Contra,49,0.00123,0.636,0.879,0.000156,-5.204,134.034
889,65mvvdnbRTadGb9AoIjD3g,Roman's Revenge,Nicki Minaj,Pink Friday (Complete Edition),52,0.492,0.786,0.863,0.0,-6.573,112.238
890,5tm6PaYvkJdlWkVC5b1Am5,Whiskey Hangover,Godsmack,The Oracle (Deluxe Edition),51,0.000565,0.558,0.955,0.0,-4.577,130.805
891,2GqgXmOkCYkmnNo4EEz4DU,Stomp,The Stone Foxes,Bears & Bulls,56,0.1,0.736,0.439,1.14e-06,-13.769,119.999
892,78f8ElRt7nnCP7B0ZOBJxr,"Words, Words, Words (Studio)",Bo Burnham,Words Words Words,54,0.18,0.839,0.753,1.06e-06,-4.716,121.992
893,58AwxWLaRHn2lTqqH9dLkU,The Reason,Hoobastank,Best Of,54,0.0128,0.467,0.644,0.0,-5.677,82.915
894,4PHX6bpHDxiR9RGzAKWcyk,Cuando Me Enamoro,Enrique Iglesias,Euphoria,75,0.0106,0.82,0.813,4.84e-05,-3.646,126.026
895,72phhQtfwZcRweweRxxkmU,According To You,Orianthi,Believe (II),50,0.0233,0.619,0.917,1.21e-05,-2.582,131.002
896,0wCrg1LhgPcGMw51qqpI6k,Constant Craving,k.d. lang,Recollection,58,0.0603,0.6,0.77,4.79e-06,-5.559,128.473
897,34LEI2TADvBj6Vkrupm8dZ,Duck Or Ape,Roar,I Can't Handle Change,54,0.00335,0.326,0.482,4.16e-06,-10.229,92.979
898,6pL7puHxh1psrLzrAlobxQ,Sexy Bitch (feat. Akon),David Guetta,One More Love,62,0.0771,0.813,0.627,0.000616,-5.018,130.011
899,06wxyCQFJOT0bjvSPMQj7x,Beautiful Things,Gungor,Beautiful Things,51,0.05,0.558,0.408,0.013,-8.235,82.021
900,6GSMozgAebBmuM2hCV15H3,Ashin’ Kusher,Kid Cudi,Man On The Moon II: The Legend Of Mr. Rager,51,0.734,0.86,0.638,0.000708,-5.773,92.997
901,6VbmeIWTbNHM5uqoW7GTE4,Sheila Ki Jawani,Sunidhi Chauhan,Tees Maar Khan,68,0.305,0.803,0.859,6.18e-05,-4.405,101.007
902,3SQqBIYN8fPB3wPjFGRS5N,Take Me Away,Keyshia Cole,Calling All Hearts,53,0.213,0.649,0.719,0.0,-3.245,96.738
903,3k2l4to84cuUroP5miQDVL,Harlem River Blues,Justin Townes Earle,Harlem River Blues,52,0.0314,0.474,0.703,0.0,-6.54,155.598
904,0wCC06ziWEkYOif44iFggw,O Let's Do It (feat. Cap),Waka Flocka Flame,Flockaveli,50,0.0128,0.682,0.513,0.0,-6.312,130.085
905,0vxGpG3QTbioUTAToBAuBl,Cousins,Vampire Weekend,Contra,49,0.00124,0.497,0.798,0.0,-5.132,176.112
906,0Zq9KrBsJSWfnIgEyXi05b,Threshold,Sex Bob-Omb,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),54,0.175,0.405,0.906,0.000347,-3.929,166.429
907,78qHOMYr8nDUd4fIHS5J7k,Check It Out,will.i.am,Pink Friday (Complete Edition),56,0.0493,0.848,0.694,1.15e-05,-4.272,130.075
908,78krcD2vFUXJ3Y0XXeiHWH,Sinister Kid,The Black Keys,Brothers,50,0.133,0.761,0.828,0.0858,-7.259,139.616
909,1ljzHUgt2SU2ADkhfa9eBC,Tightrope (feat. Big Boi) - Big Boi Vocal Edit,Janelle Monáe,The ArchAndroid,54,0.0302,0.641,0.673,0.000868,-10.72,167.978
910,3b3eu3uMp1b9xPOHbfSwBi,Fiction,Avenged Sevenfold,Nightmare,54,0.0612,0.605,0.627,3.6e-05,-7.454,120.0
911,5a1ChasrKutw0MUpmGWo2w,REVOFEV,Kid Cudi,Man On The Moon II: The Legend Of Mr. Rager,50,0.145,0.555,0.536,0.00102,-6.444,68.643
912,47fPXkWBYmYLcRCGrXgoYq,The Last Time,All That Remains,For We Are Many,53,0.00126,0.521,0.961,0.0,-2.338,103.027
913,2R7C9dDqv1UPycvepBFziA,Superman,Taylor Swift,Speak Now (Deluxe Edition),50,0.0268,0.582,0.765,1.95e-06,-3.648,131.982
914,0G0ky7lWhrwkds6MobBqvu,You're the One,Dondria,Dondria vs. Phatfffat,51,0.286,0.586,0.59,0.0,-5.274,115.069
915,45CFyww2OsnABfrBg6FzRY,The Messenger,Linkin Park,A Thousand Suns,50,0.72,0.527,0.209,0.0,-12.113,62.663
916,5plHkhLqsFla3nUJhtSZ7w,夏天,Nicky Lee,好玖,60,0.594,0.557,0.726,2.4e-06,-6.702,94.003
917,4ZvujitlkJLlff0SV4SM71,"Pain Of Love - Live, 12.04.2010, Mediolanum Forum Mailand, Italien",Tokio Hotel,Humanoid City Live,60,0.00734,0.547,0.942,0.0,-2.067,96.531
918,17z2sZKZFZp7XdHRNAjSUy,Remember,Alex G,Race,53,0.865,0.595,0.446,0.241,-9.801,145.553
919,1bWcPJJkxUijSo111CKjHv,Gypsy Woman,Anarbor,The Words You Don't Swallow,53,0.000933,0.502,0.899,0.0,-3.054,153.066
920,1xPec5BN0Zxv77zrWKq43S,"The Son of Flynn - From ""TRON: Legacy""/Score",Daft Punk,TRON: Legacy,56,0.901,0.543,0.775,0.902,-17.616,106.018
921,4HHtqzri9jrmAGFyucxkLG,We Danced,Brad Paisley,Hits Alive,51,0.385,0.596,0.465,0.0,-8.511,73.013
922,2zT5npcA5n2RhhnBiWg3zo,Bright Lights Bigger City,CeeLo Green,The Lady Killer,51,0.000282,0.632,0.749,1.31e-05,-5.125,108.994
923,51zjgYMqhtxjYckGppYoce,Sherwood Forest,Marc Streitenfeld,Robin Hood (Original Motion Picture Soundtrack),58,0.924,0.274,0.127,0.949,-21.024,91.336
924,3WbjKX2tEaI5N5ptKtW3P8,"Dear X, You Don't Own Me",Disciple,Horseshoes & Handgrenades,52,0.0132,0.49,0.8,0.0,-5.982,138.075
925,3D1P3oPecqAQy2u33gAhsM,Odessa,Caribou,Swim,53,0.00334,0.681,0.915,0.0841,-5.974,118.029
926,1CrulxovN7Mu4VNSLbjaFa,Moonscapes,Dangermuffin,Moonscapes,49,0.703,0.429,0.7,0.0081,-9.113,133.903
927,4vJ2nNBA6sxAUN5kLGPq3Q,Riverside,Agnes Obel,Philharmonics,49,0.985,0.449,0.179,0.000367,-13.474,197.877
928,5u9NUat59IiQFVEzZ4r3Np,Love is All,The Tallest Man On Earth,The Wild Hunt,58,0.931,0.624,0.252,0.000421,-11.502,107.0
929,7hQ4TfewdxTy60gai9lnhn,Sin Ti,Grupo Bryndis,Un Bryndis Con Los Acosta,57,0.443,0.653,0.685,0.00022,-6.263,155.91
930,6L4PjBaEjTxI0sOBGq8OQg,Halfway There,Big Time Rush,BTR,49,0.000927,0.541,0.91,0.0,-4.725,143.022
931,0mSs7n2iFEfoONUCWoZfDl,Letter Sounds (apple apple aaa),Barbara Milne,Sounds Like Fun by Barbara Milne,52,0.746,0.821,0.0601,4.17e-06,-13.629,105.423
932,7q9s7YJOH8GVjBUHXKRU1q,Por Que Te Amo,Tierra Cali,Maldito Amor,53,0.386,0.806,0.558,0.028,-7.521,133.939
933,6MSp1jexGF9TlEpzWM7Zuf,Ámame,Los Llayras,Clásicas De La Cumbia Andina,59,0.346,0.709,0.598,0.0,-7.247,77.44
934,61hvlJCNHel2vHzLGFKJuX,Nos Faltó,Palomo,Serie Diamante- 15 Súper Éxitos,49,0.104,0.743,0.412,0.0,-8.472,139.938
935,5KNkyX3vkaktFOj9Js3I2F,Me Paresco Pero No Soy,La Mar-K De Tierra Caliente,Cada Vez Mas-Fuerte,51,0.165,0.679,0.425,0.00113,-8.543,157.821
936,5dF8rsyF2E8Izms8qpx1mn,Demonios Empecherados,Los Buitres De Culiacan Sinaloa,Los Buitres Con Tololoche,56,0.513,0.869,0.566,2.32e-06,-7.204,119.983
937,2UE4m8egf0aREmOi47sDOk,Next Girl,The Black Keys,Brothers,50,0.022,0.383,0.748,0.00014,-6.343,171.568
938,7hqlHZIXhwAzpWQxm9KzBd,Derezzed,Daft Punk,TRON: Legacy - The Complete Edition (Original Motion Picture Soundtrack),54,0.00109,0.539,0.617,0.762,-10.057,119.993
939,04Xdk7F9HgyHBcAwO7KE3F,Sera Porque Te Amo,Ricchi E Poveri,Exclusive Ricchi E Poveri - 15 Exitos,68,0.157,0.874,0.668,0.0,-7.421,118.889
940,0hIWFtRapuJrfDCovuGww9,La Inconforme,Grupo G,Las Mejores Cumbias Sonideras,53,0.132,0.894,0.698,0.00291,-6.284,95.021
941,63eDy5HoVrcvicL3vty8l7,Tu Confidente,Grupo Innovacion,Exitos Y Cumbias,52,0.269,0.682,0.713,0.0,-6.533,163.461
942,3g4GTF5OZrLrmk7hGZFkH8,If It's Love,Train,"Save Me, San Francisco (Golden Gate Edition)",52,0.0108,0.628,0.917,2.25e-06,-3.489,94.988
943,3grYJajZn99R9PyPNIyz8A,Perdiendo la Fe,Canserbero,Vida,65,0.598,0.701,0.681,0.0,-7.861,91.003
944,3Li7Cw9cnF830ijj8iX8H4,La dolce vita,Nino Rota,Original Music for the Movies of Federico Fellini,57,0.972,0.554,0.0886,0.115,-16.992,104.753
945,0OrpW2p1jJj1qpsmevRIB2,Bonfire Sessions,King Fantastic,Finger Snaps and Gun Claps,50,0.0224,0.548,0.64,0.0,-8.122,113.168
946,2iEGj7kAwH7HAa5epwYwLB,Back In Black,AC/DC,Iron Man 2,58,0.00945,0.437,0.713,0.00967,-5.698,93.618
947,3ScW1jntobO4OfLub6I0sj,Did It On’em,Nicki Minaj,Pink Friday (Complete Edition),52,0.0415,0.557,0.413,0.0,-7.032,155.749
948,2SvmdNjEnZIg8ObqDuqRxA,Ésta Es Pa´ Mi Viejo,Espinoza Paz,Del Rancho para el Mundo,56,0.21,0.805,0.473,0.00219,-6.159,149.947
949,2j90unMoDKo5xqR00xV6Oo,Black Sheep - Brie Larson Vocal Version / Bonus Track,Metric,Scott Pilgrim Vs. The World (Original Motion Picture Soundtrack Expanded Edition),54,0.000278,0.462,0.599,0.000441,-5.735,123.938
950,2SEEXKberdYHCiKCAoUXyF,Immaculate Misconception,Motionless In White,Creatures,52,2.72e-05,0.191,0.917,0.000103,-4.289,162.336
951,3DZfp14PTnqbFToBnCztfW,Meet the Frownies,Mr Twin Sister,Meet the Frownies,52,0.274,0.663,0.444,0.664,-11.214,122.975
952,1RT6zSjs59gJdFfUshT465,Party Poison,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,54,0.0033,0.413,0.988,0.00334,-2.165,162.954
953,79uzaKuR1gvIAzTkOkkkq8,El Santo Del Amor,Campeche Show,30 Aniversario (Edición Limitada),60,0.0478,0.654,0.856,0.0,-6.072,178.029
954,3G5Jcjse7TUQJY8HpRVKVN,Beautiful,MercyMe,The Generous Mr. Lovewell,50,0.0833,0.485,0.589,0.00413,-7.674,137.991
955,0yAc7tMrxA3KwdVpVDe402,La Complicidad,Cultura Profética,La Dulzura,64,0.155,0.641,0.744,1.86e-05,-5.636,129.01
956,74AGKeviSXmSHtRhgJLblx,Who Built the Moon,Shinyribs,Well After Awhile,49,0.323,0.663,0.553,3.76e-06,-7.374,163.881
957,00tjbaCO1fXTdFdCrQH09L,Kickin It In Tennessee,SMO,American Made,49,0.505,0.676,0.948,0.0,-5.005,76.006
958,6H2wnX7ytNeCKERIVqCwgs,I Made It (Cash Money Heroes),Kevin Rudolf,To The Sky,54,0.043,0.592,0.944,0.0,-2.94,124.42
959,6TSbJFvhGPklkxOyVR71ts,Caballos Del Pantanal,Grupo Laberinto,Qué Barbaridad: Corridos y Rancheras,53,0.675,0.743,0.554,0.0,-5.104,105.91
960,3oQLJ4CkXlnrFE13CTsk68,Falling In,Lifehouse,Smoke & Mirrors (Deluxe),49,0.000679,0.653,0.85,0.0,-5.071,122.735
961,6asU049doNupkVllo61luh,Zebra,Beach House,Teen Dream,50,0.861,0.612,0.476,0.0044,-8.256,118.381
962,06EImdwFOTUtJAdmDeTiR4,Heartache That Don't Stop Hurting,Jason Aldean,My Kinda Party,49,0.155,0.55,0.68,0.0,-3.811,146.872
963,6I9sncEmtGc9rpKyb8U1f8,Kill EVERYBODY,Skrillex,Scary Monsters and Nice Sprites EP,52,0.00219,0.788,0.874,0.00231,-3.336,126.988
964,5C0UjpLuu3eGJ0ECK0dTV3,Aceptas,Canserbero,Vida,65,0.678,0.552,0.805,0.0,-4.511,90.945
965,3EZAnO8lnPCBCcJcwAZbEB,Another Way to Die,Disturbed,Asylum (Deluxe Edition),54,8.46e-05,0.621,0.967,0.00612,-2.35,112.017
966,2D2tn77f5ZrADmf8h4zR3t,Felt Good On My Lips,Tim McGraw,Number One Hits,50,0.024,0.56,0.869,2.94e-06,-3.804,136.001
967,3PwT4UE95RrHyn6pheYS4g,Country Boy's World,Jason Aldean,My Kinda Party,49,0.0696,0.566,0.719,0.0,-5.02,148.125
968,0QQDaKW7eRRoqvbLCylzrn,"Gone Baby, Don't Be Long",Erykah Badu,New Amerykah Part Two: Return Of The Ankh,54,0.158,0.689,0.763,0.00437,-3.837,172.513
969,2l8sAa7La9rjejJAmHdPEB,Count On You (feat. Jordin Sparks),Big Time Rush,BTR,50,0.219,0.638,0.705,0.0,-4.47,91.961
970,5bTBBhF66apAUfps2SeL3m,When I'm With You,Best Coast,Crazy for You,50,0.442,0.139,0.82,0.763,-4.592,145.193
971,72sWQvCbERGzfcjau1ipFP,Frailty,dalves,Bokenheart,52,0.143,0.668,0.412,0.00498,-13.041,145.056
972,41xUxmveSZGzWBIbinRapn,Volar Volar,Cartel De Santa,Sincopa,48,0.0185,0.62,0.816,0.00741,-6.208,179.992
973,26ZnmGlPGXaOzPDydAP9D5,She's Long Gone,The Black Keys,Brothers,49,0.0361,0.349,0.866,0.0406,-6.676,167.951
974,6LoM9k42hBelhv1kovisRf,Bad News,Whitey Morgan and the 78's,Whitey Morgan and the 78's,50,0.0615,0.674,0.657,0.00933,-7.101,87.525
975,7olMFQZhjN2EHf7ra2PjE7,Fly Away,TeddyLoid,Panty & Stocking with Garterbelt The Original Soundtrack,53,0.0171,0.735,0.803,0.000378,-3.95,131.962
976,0jlqvPEW6s0U8vDJuIYCwU,Lonely At The Top,Jamey Johnson,The Guitar Song,49,0.331,0.648,0.645,0.00212,-8.334,116.593
977,2ZgJ3fxDrGSi3VKe84YDAe,The Mall & Misery,Broken Bells,Broken Bells,52,0.364,0.585,0.653,0.0117,-6.473,136.937
978,7G212RN10A9CTozYwBXbNq,Never Without You,Brian Simpson,South Beach,53,0.683,0.706,0.493,0.63,-8.792,136.018
979,2pwPtne9zCNTsyYZDLHxDf,Poppin Bottles,T.I.,No Mercy,51,0.00189,0.629,0.853,0.0,-4.36,78.033
980,4H2x38N2IZAkZZM69WD1SH,Victim,Avenged Sevenfold,Nightmare,55,0.00395,0.547,0.831,8.08e-06,-5.06,130.0
981,61beXNR1qPPxjyM8x3pdRk,Laredo,Band of Horses,Infinite Arms,52,0.00338,0.505,0.826,2.04e-06,-5.154,123.356
982,3XmGUn730lnJnYMUAMhlHk,Texas Was You,Jason Aldean,My Kinda Party,49,0.0111,0.631,0.784,7.23e-05,-4.017,110.066
983,7o2QFKNjFDRzGDPvSYH6pn,Rinconcito En El Cielo,Ramon Ayala Y Sus Bravos Del Norte,Cruzando Fronteras,48,0.0822,0.671,0.831,0.000645,-4.512,109.427
984,5kFkQoKmsuRZjjS4GEaxNj,Frente a frente (feat. Tulsa),Bunbury,Las Consecuencias,68,0.513,0.419,0.473,3.52e-06,-8.192,138.013
985,4UOWkmOtb3DgMaSmI8rTaC,More Today Than Yesterday,The Spiral Starecase,More Today Than Yesterday,50,0.143,0.608,0.764,0.0,-6.262,142.121
986,0Jc2SfIHv63JNsUZpunh54,"Solar Sailer - From ""TRON: Legacy""/Score",Daft Punk,TRON: Legacy,56,0.852,0.179,0.167,0.748,-23.408,124.266
987,48kQ9dT6e0yexYR791ar4I,Donde Estaras,Ricchi E Poveri,Exclusive Ricchi E Poveri - 15 Exitos,64,0.669,0.538,0.43,0.0,-7.921,94.503
988,7mxukykLaEKZp0VtCSOMli,Pinche Gente Alboretera,Los Buitres De Culiacan Sinaloa,El Movimiento Alterado Vol. 3,55,0.424,0.88,0.807,0.0,-5.214,107.425
989,1hPajXXDa8dfTFABNZe2Ri,Mind Your Manners (feat. Icona Pop),Chiddy Bang,Breakfast,49,0.00399,0.696,0.853,0.0,-4.122,92.976
990,4cHoEtaGdRp4b0yUiQjUx5,You Are,Charlie Wilson,Just Charlie,51,0.0664,0.571,0.824,0.0,-3.971,132.021
991,4lhqal0Hq63U2wETCeBdG1,We Are One,12 Stones,The Only Easy Day Was Yesterday,56,0.000119,0.444,0.974,1.64e-05,-4.041,127.102
992,1iP5UMdOsGz6EdltGbbcb7,The Fire,The Roots,How I Got Over,57,0.177,0.67,0.956,3.65e-05,-4.381,173.966
993,5pdYFUzu94cFVCqOFCd3lk,Your Great Name,Natalie Grant,Love Revolution,51,0.043,0.302,0.685,0.0193,-5.165,147.823
994,4buvG5Kmstm8UMjSgUrv2X,Who Owns My Heart,Miley Cyrus,Can't Be Tamed,60,0.0106,0.571,0.805,0.0,-4.985,135.908
995,2dwzy3ZOiNbJ8TBGmVb8bw,Better Things,Sharon Jones & The Dap-Kings,I Learned the Hard Way,57,0.533,0.823,0.549,0.0,-7.77,97.374
996,5dePpbamNezj1qhHKJPViS,All In,Lifehouse,Smoke & Mirrors (Deluxe),49,0.000931,0.547,0.878,0.0,-4.65,140.07
997,5VWVVSABdgccboSdrKGiZH,Fortune Days,The Glitch Mob,Drink the Sea,53,0.383,0.598,0.67,0.805,-9.205,104.964
998,71gP5Yjb0jaNjNSeJD4QxK,See You When I See You,Jason Aldean,My Kinda Party,49,0.0187,0.48,0.673,0.0,-4.517,164.049
999,6A2hvKTF2FShj0Yma7CP8N,Turn On The Radio,Reba McEntire,All The Women I Am,49,0.026,0.603,0.859,0.0,-3.772,123.074
